ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
b-70,The Cabin in the Woods,4/13/2012,7.9,Drew Goddard,Joss Whedon^Drew Goddard,Kristen Connolly^Chris Hemsworth^Anna Hutchison^Fran Kranz,Mystery & Suspense^Horror,1 hr. 35 min.,R,Five friends go to a remote cabin in the woods. Bad things happen. If you think you know this story think again. From fan favorites Joss Whedon and Drew Goddard comes The Cabin in the Woods a mind blowing horror film that turns the genre inside out. -- (C) Lionsgate
b-71,California Solo,11/30/2012,6.5,Marshall Lewy,Marshall Lewy,Robert Carlyle^Alexia Rasmussen^Kathleen Wilhoite^A Martinez,Drama^Comedy,1 hr. 34 min.,Unrated,"only spark in his humdrum existence is Beau (Alexia Rasmussen) a lovely struggling actress and amateur chef. One night Lachlan gets pulled over for a DUI a charge that dredges up his past drug offense and threatens him with deportation. Lachlan's only hope of staying in the U.S. is proving that his removal would cause ""extreme hardship"" to a U.S. citizen spouse or relative so he contacts his estranged ex-wife and daughter raising past demons that he must finally confront. Danny Masterson co-stars. Written and directed by Marshall Lewy."
b-72,California Winter,NULL,NULL,Odin Ozdil,Odin Ozdil,Elizabeth Dominguez^Michael Ironside^A Martinez^Rutina Wesley,Drama,1 hr. 22 min.,Unrated,A real estate agent known for encouraging clients to take risky loans tries to save her father's home from foreclosure.
b-73,Call Me Kuchu,6/14/2013,8,Katherine Fairfax Wright,Katherine Fairfax Wright^Malika Zouhali-Worrall,Bishop Senyonjo^David Kato Kisule^Naome Ruzindana^Stosh,Documentary^Drama^Special Interest,1 hr. 27 min.,Unrated,in the life of a courageous quick-witted and steadfast man whose wisdom and achievements were not fully recognized until after his death and whose memory has inspired a new generation of human rights advocates.
b-74,The Campaign,8/10/2012,5.9,Jay Roach,Adam McKay^Shane Harwell^Chris Henchy^Shawn Harwell,Will Ferrell^Zach Galifianakis^Jason Sudeikis^Dylan McDermott,Comedy,1 hr. 26 min.,R,he soon becomes a contender who gives the charismatic Cam plenty to worry about. As Election Day closes in the two are locked in a dead heat with insults quickly escalating to injury until all they care about is burying each other in this mud-slinging back-stabbing home-wrecking comedy. -- (C) Warner Bros.
b-75,Caroline And Jackie,5/3/2013,6,Adam Christian Clark,Adam Christian Clark,Marguerite Moreau^Bitsie Tulloch^David Giuntoli^Valerie Azlynn,Drama,1 hr. 25 min.,Unrated,On a celebratory birthday trip Caroline (Marguerite Moreau) visits her sister Jackie (Bitsie Tulloch) and her boyfriend (David Giuntoli). What starts out as a fun evening with close friends quickly goes awry as secrets from the sisters' obscure past darken the party's mood. Caroline and the group attempt to support Jackie for what appears to be an illness-though it's unclear as events unfold who really needs the most help. (c) Quad Cinema
b-76,Casa de mi padre,3/16/2012,5.3,Matt Piedmont,Andrew Steele,Will Ferrell^Diego Luna^Efren Ramirez^Adrian Martinez,Art House & International^Comedy,1 hr. 24 min.,R,legit all hell breaks loose as they find themselves in a war with Mexico's most feared drug lord the mighty Onza (Gael Garcia Bernal). -- (C) Pantelion Films
b-77,Celeste and Jesse Forever,8/3/2012,6.3,Lee Toland Krieger,Will McCormack^Rashida Jones,Rashida Jones^Andy Samberg^Chris Messina^Ari Graynor,Drama^Comedy,1 hr. 29 min.,R,into friendship even though he is still in love with her. As the reality of their separation sets in Celeste slowly and painfully realizes she has been cavalier about their relationship and her decision which once seemed mature and progressive now seems impulsive and selfish. But her timing with Jesse is less than fortuitous... -- (C) Sony Classics
b-78,The Central Park Five,11/23/2012,8,Ken Burns,David McMahon^Ken Burns^Sarah Burns,Ed Koch^David Dinkins Sr.^David Dinkins^Craig Steven Wilder,Documentary^Special Interest,2 hr.,Unrated,husband David McMahon and father the beloved doc filmmaker Ken Burns this incendiary film tells the riveting tale of innocent young men scapegoated for a heinous crime and serves as a mirror for our times. (c) IFC Films
b-79,Changing the Game,5/11/2012,6.7,Rel Dowdell,Rel Dowdell^Aaron R. Astillero,Sean Riggs^Irma P. Hall^Kirk 'Sticky Fingaz'...^Suzzanne Douglas,Drama,1 hr. 43 min.,R,on the mean streets of North Philadelphia but now there are other villains he must contend with as well as racism and jealousy. He meets shrewd and diabolical characters at every turn that threaten to add him to the list of statistics...another African-American male dead or in jail before his prime. -- (C) Official Site
b-80,Chasing Ice,11/9/2012,7.5,Jeff Orlowski,Mark Monroe,James Balog^Adam LeWinter^Jeff Orlowski^Svavar Jonatansson,Documentary^Special Interest,1 hr. 14 min.,PG-13,adventurers across the brutal Arctic Balog risks his career and his well-being in pursuit of the biggest story facing humanity. As the debate polarizes America and the intensity of natural disasters ramps up globally Chasing Ice depicts a heroic photojournalist on a mission to deliver fragile hope to our carbon-powered planet. -- (C) Submarine
b-81,Chasing Mavericks,10/26/2012,4.9,Curtis Hanson,Brandon Hooper^Kario Salem,Gerard Butler^Jonny Weston^John Weston^Elisabeth Shue,Drama,1 hr. 56 min.,PG,that transforms both their lives and their quest to tame Mavericks becomes about far more than surfing. Chasing Mavericks was made with the help of some of the biggest names in the surfing world and features some of the most mind-blowing real wave footage ever captured on film. -- (C) Official Site
b-82,Chernobyl Diaries,5/25/2012,4,Bradley Parker,Oren Peli^Shane Van Dyke^Carey Van Dyke,Ingrid Bols Berdal^Ingrid Bolso Berdal^Dimitri Diatchenko^Olivia Taylor Dudley,Drama^Horror,1 hr. 26 min.,R,however the group soon finds themselves stranded only to discover that they are not alone... -- (C) Warner Bros.
b-83,Chimpanzee,4/20/2012,6.4,Alastair Fothergill,NULL,Tim Allen^China Anne McClain,Documentary,1 hr. 17 min.,G,In theaters Earth Day 2012 Disneynature's newest True Life Adventure introduces Oscar a baby chimp whose playful curiosity and zest for discovery light up the African forest until a twist of fate leaves Oscar to fend for himself with a little help from an unexpected ally. -- (C) Disneynature
b-84,A Christmas Story 2,NULL,N,Brian Levant,Nat Mauldin,Braeden Lemasters^Daniel Stern^Valin Shinyei^Stacey Travis,Comedy,1 hr. 25 min.,PG,Ralphie finds the true meaning of Christmas with the help of his family and his friends.
b-85,Christmas With The Dead,NULL,NULL,T.L. Lankford,Joe R. Lansdale^Keith Lansdale,Damian Maffei^Brad Maule^Chet Williamson^Clyde Williams,Horror,1 hr. 28 min.,Unrated,NULL
b-86,The Chronicles of Narnia: The Lion The Witch and The Wardrobe,12/9/2005,6.9,Marilyn Fox,Ann Peacock^Andrew Adamson^Christopher Markus^Stephen McFeely^Christopher Marcus,Georgie Henley^Skandar Keynes^William Moseley^Anna Popplewell,Science Fiction & Fantasy^Kids & Family,2 hr. 19 min.,PG,world cursed to eternal winter by the evil White Witch Jadis. Under the guidance of a noble and mystical ruler the lion Aslan the children fight to overcome the White Witch's powerful hold over Narnia in a spectacular climactic battle that will free Narnia from Jadis' icy spell forever.
b-87,The Citizen,9/27/2013,N,Sam Kadi,Jazmen Brown^Sam Kadi^Samir Younis^Jazmen Darnell Brown,Khaled Nabawy^Agnes Bruckner^Cary Elwes^William Atherton,Drama,1 hr. 39 min.,PG-13,Monterey Media
b-88,Clash of the Empires,11/13/2012,NULL,Joseph J. Lawson,Eric Forsberg,Ling Bai^Christopher Judge^Sum Korng^Srogn,Action & Adventure^Science Fiction & Fantasy,1 hr. 30 min.,Unrated,A warrior from an ancient civilization enlists the aid of humans in defeating a race of vicious dragon-riders who seek to enslave the masses.
b-89,Cloud Atlas,10/26/2012,6.6,Larry Wachowski,Andy Wachowski^Tom Tykwer^Lana Wachowski,Tom Hanks^Halle Berry^Jim Broadbent^Hugo Weaving,Drama^Science Fiction & Fantasy,2 hr. 52 min.,R,Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past the present and the future. Action mystery and romance weave dramatically through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future. Each member of the ensemble appears in multiple roles as the stories move through time. -- (C) Warner Bros.
b-90,The Cold Light of Day,9/7/2012,2.6,Mabrouk El Mechri,Richard Price^Scott Wiper^John Petro,Henry Cavill^Bruce Willis^Sigourney Weaver^Vernica Echegui,Mystery & Suspense^Action & Adventure,1 hr. 33 min.,PG-13,Will Shaw (Henry Cavill) goes to Spain for a weeklong sailing vacation with his family but his whole world turns upside down when the family is kidnapped by intelligence agents hell-bent on recovering a mysterious briefcase and Will suddenly finds himself on the run. -- (C) Summit Entertainment
b-91,The Collection,11/30/2012,4,Marcus Dunstan,Marcus Dunstan^Patrick Melton,Josh Stewart^Emma Fitzpatrick^Christopher McDonald^Lee Tergesen,Action & Adventure^Horror^Mystery & Suspense,1 hr. 21 min.,R,These mercenaries coerce Arkin (Josh Stewart) the only man to have escaped the wrath of this heinous monster to lead them through the gruesome labyrinth. Now Arkin finds himself fighting for his own life in order to save Elena. -- (C) Official Site
b-92,Come Morning,10/21/2012,N,Derrick Sims,Derrick Sims,Michael Ray Davis^Thor Wahlestedt^Elise Rovinsky^Blake Logan,Drama,1 hr. 20 min.,Unrated,"mind he assures the boy that the only option is to hide the body in the woods. As night draws on they find themselves only deeper in darkness and the lines between good and evil are no longer clear. Soon they begin to question if everything will really be okay come morning. Written directed photographed and edited by first-time director and Arkansas native Derrick Sims Come Morning takes you on ""an emotional roller coaster"" (AUSTIN FUSION) and leaves you with an ending you never saw coming."
b-93,Shakespeare's Globe Theatre: The Comedy Of Errors,6/25/2015,NULL,Blanche McIntyre,William Shakespeare,Hattie Ladbury^Harrison Simon^Stefan Adegbola^Andy Apollo,Special Interest,2 hr. 20 min.,Unrated,farce by Plautus Shakespeare caps the mayhem of his Roman original to build up a hectic tale of violent cross-purposes furious slapstick and social nightmare.
b-94,Compliance,8/17/2012,7.5,Craig Zobel,Craig Zobel,Ann Dowd^Dreama Walker^Pat Healy^Bill Camp,Drama^Mystery & Suspense^Special Interest,1 hr. 30 min.,R,lines between expedience and prudence legality and reason. -- (C) Magnolia
b-95,Contraband,1/13/2012,5.4,Baltasar Kormkur,skar Jnasson^Arnaldur Indriason^Aaron Guzikowski,Kate Beckinsale^Mark Wahlberg^Ben Foster^Giovanni Ribisi,Mystery & Suspense^Action & Adventure,1 hr. 49 min.,R,Things quickly fall apart and with only hours to reach the cash Chris must use his rusty skills to successfully navigate a treacherous criminal network of brutal drug lords cops and hit men before his wife Kate (Kate Beckinsale) and sons become their target. -- (C) Official Site
b-96,Cowgirls n' Angels,5/25/2012,N,Timothy Armstrong,Timothy Armstrong^Stephan Blinn,Bailee Madison^James Cromwell^Alicia Witt^Kathleen Rose Perkin...,Kids & Family,1 hr. 31 min.,PG,west. Ida hopes to find her father but she discovers much more including a love for horses that redefines her life. -- (C) Sense and Sensibility Ventures
b-97,Crave,12/6/2013,4.4,Charles de Lauzirika,Charles de Lauzirika^Robert Lawton,Josh Lawson^Ron Perlman^Emma Lung (II)^Edward Furlong,Mystery & Suspense^Drama,1 hr. 53 min.,Unrated,A downtrodden photographer haunted by the urban violence and decay around him retreats into an inner world of dark fantasies. Those dangerous visions explode in reality with deadly consequences when his intoxicating new relationship with a beautiful young woman goes sour. (c) Phase 4
b-98,Crazy Eyes,7/6/2012,3.4,Adam Sherman,Adam Sherman^Dave Reeves^Rachel Hardisty,Lukas Haas^Madeline Zima^Jake Busey^Tania Raymonde,Comedy,1 hr. 35 min.,Unrated,this partying lost boy can step up to the challenge and become a man. -- (C) Strand
b-99,Crooked Arrows,5/18/2012,5.3,Steve Rash,Todd Baird^Brad Riddell,Brandon Routh^Crystal Allen^Chelsea Ricketts^Tyler Hill,Sports & Fitness^Drama,1 hr. 45 min.,PG-13,new-found potential coach and team climb an uphill battle to the state championship finals against their privileged prep school rivals...will they win? -- (C) Official Site
b-100,Damsels in Distress,4/6/2012,6.6,Whit Stillman,Whit Stillman,Greta Gerwig^Carrie MacLemore^Megalyn Echikunwoke^Analeigh Tipton,Comedy,1 hr. 39 min.,PG-13,series of men-including smooth Charlie (Adam Brody) dreamboat Xavier (Hugo Becker) and the mad frat pack of Frank (Ryan Metcalf) and Thor (Billy Magnussen)-who threaten the girls' friendship and sanity... -- (C) Sony Pictures Classics
b-101,The Dark Knight Rises,7/20/2012,8,Christopher Nolan,David S. Goyer^Christopher Nolan^Jonathan Nolan^Bob Kane,Christian Bale^Anne Hathaway^Tom Hardy^Marion Cotillard,Drama^Action & Adventure^Mystery & Suspense,2 hr. 45 min.,PG-13,dangerous however is the emergence of Bane a masked terrorist whose ruthless plans for Gotham drive Bruce out of his self-imposed exile. But even if he dons the cape and cowl again Batman may be no match for Bane.. -- (C) Warner Bros.
b-102,Dark Shadows,5/11/2012,5.3,Tim Burton,Dan Curtis^Seth Grahame-Smith,Johnny Depp^Chloe Grace Moretz^Eva Green^Gulliver McGrath,Drama^Horror^Mystery & Suspense,1 hr. 53 min.,PG-13,very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate has fallen into ruin. The dysfunctional remnants of the Collins family have fared little better each harboring their own dark secrets. -- (C) Warner Bros.
b-103,Dark Tide,4/12/2012,2.6,John Stockwell,Ronnie Christensen^Amy Sorlie,Halle Berry^Olivier Martinez^Ralph Brown^Luke Tyler,Mystery & Suspense^Horror,1 hr. 43 min.,PG-13,self-doubts and fear Kate accepts the proposal -- and sets a course for the world's deadliest feeding ground: Shark Alley. -- (C) Lionsgate
b-104,The Truth (A Dark Truth),1/4/2013,3.3,Damian Lee,Damian Lee,Andy Garcia^Forest Whitaker^Eva Longoria^Deborah Kara Unger,Action & Adventure,1 hr. 46 min.,R,environmental thriller. (c) Magnolia
b-105,Darling Companion,4/20/2012,4.4,Lawrence Kasdan,Lawrence Kasdan^Meg Kasdan,Diane Keaton^Kevin Kline^Richard Jenkins^Zach Phifer,Drama^Comedy,1 hr. 43 min.,PG-13,and a mysterious woman (Ayelet Zurer) in a frantic search. -- (C) Sony Classics
b-106,10 Days in a Madhouse,9/25/2015,NULL,Timothy Hines,Timothy Hines,Caroline Barry^Christopher Lambert^Kelly LeBrock^Julia Chantrey,Drama,1 hr. 51 min.,R,After being admitted into the wing Bly uncovers shocking truths and injustices that would gain the nation's attention and launched her career as one of the most influential journalists in American history.
