ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
a-61,Brake,2012-05-17,6.1,Gabe Torres,Timothy Mannion,Stephen Dorff^Chyler Leigh^JR Bourne,Thriller,92 min,R,What appears to be a random kidnapping becomes something more sinister when Secret Service Agent Jeremy Reins discovers he's being used as a pawn in a terrorist plot. Watching the clock tick down to an unknown catastrophe Jeremy is forced by his captors to listen to the outside world on the brink of collapse knowing that the only way to save the people he loves is to divulge a secret that he has sworn to protect.
a-62,The Bourne Legacy,2012-08-10,6.7,Tony Gilroy,Tony Gilroy^Dan Gilroy,Jeremy Renner^Rachel Weisz^Edward Norton,Action^Adventure^Mystery^Thriller,135 min,PG-13,The events in this movie take place around the same time as the events in The Bourne Ultimatum (2007). When a British reporter was writing an expose about Black Ops operations Treadstone and Black Briar and the ones responsible for them are concerned. And when Jason Bourne former Treadstone operative got the file on Treadstone and Black Briar and gave it to Pamela Landy who then passed it to the media. When the men behind Treadstone and Black Briar learn of this they're concerned how this will affect other ops they have. They decide it's best to shut down all ops and make sure make everyone involved disappears. They try to take out Aaron Cross who is part of another op called Outcome but he manages to survive. He then seeks out Dr. Marta Shearing who worked on him when he began. It seems part of the program is for all subjects to take medications but he has run out which is why he seeks her. But someone tries to kill her. He saves her and she tells him he should have stopped ...
a-63,Branded,2012-09-07,4.7,Jamie Bradshaw,Jamie Bradshaw^Aleksandr Dulerayn,Ed Stoppard^Leelee Sobieski^Jeffrey Tambor,Drama^Fantasy^Thriller,106 min,R,In future Moscow where corporate brands have created a disillusioned population one man's effort to unlock the truth behind the conspiracy will lead to an epic battle with hidden forces that control the world.
a-64,Brave,2012-06-22,7.2,Mark Andrews,Brenda Chapman^Mark Andrews,Kelly Macdonald^Billy Connolly^Emma Thompson,Animation^Adventure^Comedy^Family^Fantasy,93 min,PG,Set in Scotland in a rugged and mythical time "Brave" features Merida an aspiring archer and impetuous daughter of royalty. Merida makes a reckless choice that unleashes unintended peril and forces her to spring into action to set things right.
a-65,Breaking Wind,2012-01-13,2.5,Craig Moss,Craig Moss,Heather Ann Davis^Eric Callero^Frank Pacheco,Comedy,82 min,R,A comedic spoof based on the worldwide phenomenon The Twilight Saga.
a-66,Broken Roads,2012-11-08,4.7,Justin Chambers,Justin Chambers^Mel England,Sally Kirkland^Aidan Bristow^Shoshana Bush,Drama,NULL,NULL,A teens life is shattered by a tragic car accident. Leaving his mother dead and him lost from the world. He's forced to move to a small town to live with his grandmother whom he's never met. After living together they discover that they're unable to find peace with their own demons until they've found peace with each other. Broken Roads is a contrasted portrait of life; dealing with loss. A character driven journey of rediscovery and the hills climbed which forever change us.
a-67,Bully,2001-12-12,7.0,Larry Clark,Jim Schutze^David McKenna,Brad Renfro^Nick Stahl^Bijou Phillips,Crime^Drama,115 min,R,After finding himself at the constant abuse of his best friend Bobby Marty has become fed up with his friend's twisted ways. His girlfriend a victim of Bobby's often cruel ways couldn't agree more and they strategize murdering Bobby with a group of willing and unwilling participants in a small Florida town. In the midst of their plotting they find themselves contemplating with the possible aftermath of what could happen.
a-68,Butter,2012-10-18,6.2,Jim Field Smith,Jason A. Micallef,Jennifer Garner^Yara Shahidi^Ty Burrell,Comedy,90 min,R,In Iowa laid-back Bob has won the state fair's butter-carving contest 15 years running; his tightly-wound and hard-charging wife Laura sees Bob becoming governor so when the contest organizers ask him to step aside so others can win she's incensed; when Bob won't protest she decides to enter herself. In the county contest she's up against Destiny an African-American foster child and Brooke a prostitute Bob hasn't paid. When things don't go Laura's way she enlists the help of Boyd an old boyfriend. Laura's step-daughter and Destiny's foster parents are in the mix as things heat up at the state fair. What are Destiny and Laura's destiny?
a-69,The Cabin in the Woods,2012-04-13,7.0,Drew Goddard,Joss Whedon^Drew Goddard,Kristen Connolly^Chris Hemsworth^Anna Hutchison,Horror^Mystery^Thriller,95 min,R,Five teenagers head off for a weekend at a secluded cabin in the woods. They arrive to find they are quite isolated with no means of communicating with the outside world. When the cellar door flings itself open they of course go down to investigate. They find an odd assortment of relics and curios but when one of the women Dana reads from a book she awakens a family of deadly zombie killers. However there's far more going on than meets the eye.
a-71,California Solo,2012-01-25,6.2,Marshall Lewy,Marshall Lewy,Robert Carlyle^Alexia Rasmussen^Kathleen Wilhoite,Drama,94 min,NOT RATED,A former Britpop rocker who now works on a farm gets caught driving drunk and faces deportation after living in Los Angeles for many years. His efforts to stay in the U.S. force him to confront the past and current demons in his life.
a-72,California Winter,NULL,6.8,Odin Ozdil,Odin Ozdil,Michael Ironside^Rutina Wesley^Erick Avari,Drama^History,NULL,NULL,Clara Morales begins a rising career in real estate in 2005 encouraging risky loans to her clients so that they can afford houses above their means-- loans that she didn't fully understand. She even recommends such a loan to her father. With the onset of the 2008 housing market crash Clara's father's house goes into foreclosure and Clara must now save her childhood home. The result is a strain on her relationship with her father leading him to ignore matters of his health. Meanwhile Clara engages in a fierce competition with a coworker to hold onto her job in a downsizing workplace. One positive aspect to her life is a burgeoning romance with her bank representative the handsome and caring Carlos. However with the eviction date right around the corner Clara gives in to the continuing stress at work and makes a reckless play to acquire a new client. Her plan backfires and she loses her job. At this point saving her father's home seems more impossible than ever. Ultimately ...
a-73,Call Me Kuchu,2013-06-14,7.6,Katherine Fairfax Wright,Katherine Fairfax Wright^Malika Zouhali-Worrall,David Kato^Christopher Senyonjo,Documentary^Drama,87 min,NULL,In Uganda a new bill threatens to make homosexuality punishable by death. David Kato - Uganda's first openly gay man - and his fellow activists work against the clock to defeat the legislation while combating vicious persecution in their daily lives. But no one not even the filmmakers is prepared for the brutal murder that shakes the movement to its core and sends shock waves around the world.
a-74,The Campaign,2012-08-10,6.2,Jay Roach,Chris Henchy^Shawn Harwell,Will Ferrell^Zach Galifianakis^Jason Sudeikis,Comedy,85 min,R,When Cam Brady (D-NC) a four-term Congressman becomes a liability the Motch brothers (think Koch brothers) recruit Marty Huggins the son of a Republican heavy hitter to run against him and be their vehicle to establish factories in the district that will import cheap Chinese labor. Trouble is Marty is a lightweight so his makeover falls to consultant Tim Wattley. The race tightens as Cam constantly shoots himself in the foot while the prospect of winning also changes Marty and his family's dynamics. Meanwhile Cam plays dirty and Marty cottons on to the Moches' grand plan. What options do the rich have to get their way?
a-75,Caroline and Jackie,2012-04-21,6.8,Adam Christian Clark,Adam Christian Clark,Marguerite Moreau^Bitsie Tulloch^David Giuntoli,Drama,85 min,NULL,On a birthday trip Caroline visits her sister Jackie and her boyfriend. What starts out as an evening with close friends quickly goes askew. Caroline and the group attempt to support Jackie for an apparent illness - though it's unclear who really needs the most help.
a-76,Casa de mi Padre,2012-05-11,5.5,Matt Piedmont,Andrew Steele^Eva Maria Peters,Will Ferrell^Gael GarcÃ­a Bernal^Diego Luna,Comedy^Western,84 min,R,Armando Alvarez (Will Ferrell) has lived and worked on his father's ranch in Mexico his entire life. As the ranch encounters financial difficulties Armando's younger brother Raul (Diego Luna) shows up with his new fiancÃ© Sonia (Genesis Rodriguez). It seems that Raul's success as an international businessman means the ranch's troubles are over as he pledges to settle all debts his father has incurred. But when Armando falls for Sonia and Raul's business dealings turn out to be less than legit all hell breaks loose as they find themselves in a war with Mexico's most feared drug lord the mighty Onza (Gael Garcia Bernal).
a-77,Celeste & Jesse Forever,2012-08-24,6.7,Lee Toland Krieger,Rashida Jones^Will McCormack,Rashida Jones^Andy Samberg^Elijah Wood,Comedy^Drama^Romance,92 min,R,Celeste and Jesse have been best friends forever. They dated in high school got married and now they're getting divorced. Their best friends don't think they can maintain their friendship throughout the dissolution of their marriage but Celeste and Jesse don't think there will be a problem. But that's before Jesse gets into a relationship that Celeste doesn't think he can handle and Celeste finds it harder to move on than she originally thought.
a-78,The Central Park Five,2012-11-23,7.7,Ken Burns,Ken Burns^Sarah Burns,Antron McCray^Kevin Richardson^Kharey Wise,Documentary,119 min,NOT RATED,In 1989 five black and Latino teenagers from Harlem were arrested and later convicted of raping a white woman in New York City's Central Park. They spent between 6 and 13 years in prison before a serial rapist confessed that he alone had committed the crime leading to their convictions being overturned. Set against a backdrop of a decaying city beset by violence and racial tension THE CENTRAL PARK FIVE tells the story of that horrific crime the rush to judgment by the police a media clamoring for sensational stories and an outraged public and the five lives upended by this miscarriage of justice.
a-79,Changing the Game,2012-05-11,5.7,Rel Dowdell,Aaron R. Astillero^Rel Dowdell,Jakobi Alvin^Suzzanne Douglas^Thomas Staten,Action,NULL,R,An epic tale about a supremely intelligent young African-American male who rises from the ferocious and oppressive streets of North Philadelphia to being a shining star in the lucrative world of high finance at Wall Street's most prestigious firm. However he soon finds that the white-collar world is filled with crime and death just like the drug-filled hood he left behind. His only chance of survival is to fully integrate a mysterious gift from a slain childhood friend fully into the fabric of his character.
